EmployeeNumber,MonthlyIncome,MonthlyRate,DailyRate,Age,YearsAtCompany,HourlyRate,YearsWithCurrManager,BusinessTravel,OverTime,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,EducationField,TotalWorkingYears,PercentSalaryHike,YearsSinceLastPromotion,JobRole,YearsInCurrentRole,StockOptionLevel,WorkLifeBalance,JobInvolvement,TrainingTimesLastYear,Gender,Department,MaritalStatus,JobLevel,RelationshipSatisfaction,StandardHours,PerformanceRating,Over18,EmployeeCount,Education
1.0,0.5241738041427773,3.0483476082855545,3.3307833710005594,0.0,1.4758261958572227,2.0,0.0,887.1230082481961,7145.21695015036,22947.605569246716,335.57252141242833,29.475826195857223,7.048347608285555,68.77356173256888,4.145042824856663,2.3791309792861135,19.709914350286674,2.5725214124283315,3.0,9.0,13.427478587571668,3.6692166289994406,5.096695216571109,0.0,2.5241738041427775,2.5241738041427775,2.903304783428891,2.5241738041427775,1.9516523917144455,80.0,3.0,1.0,2.4274785875716685
2.0,0.0,1.5824592181179027,4.9613927365873405,0.0,1.7087703909410488,1.0,0.0,1356.046623542672,7799.055078403733,11068.806525101136,365.18924746833414,33.95090335400217,10.417540781882098,51.11582179023798,9.126311172823145,1.8736888271768541,22.417540781882096,1.2912296090589512,4.0,11.582459218117902,15.621066481530562,3.0,7.708770390941049,1.0,1.8736888271768541,2.2912296090589512,2.7087703909410488,2.7087703909410488,1.8736888271768541,80.0,3.2912296090589512,1.0,1.2912296090589512
2.0,0.9560245679759094,4.912049135951818,2.1759017280963624,0.0439754320240906,1.0,0.0879508640481812,0.0,1243.239152193453,3322.3333112628698,17276.952495939593,801.2946287734223,29.219877160120454,6.868073703927728,40.93491900905999,6.824098271903638,2.956024567975909,6.956024567975909,2.912049135951819,2.0,9.912049135951818,12.912049135951818,6.736147407855457,6.780122839879547,1.9120491359518188,3.0,3.0,2.0,1.0,1.0879508640481812,80.0,3.0,1.0,2.912049135951819
2.0,0.0,4.75904296604746,6.277128898142381,1.0,1.7590429660474602,1.8795214830237301,0.0,832.3845121268334,5947.1872335296475,2975.086854471513,1173.7100589045422,28.16861330557286,5.927656271620318,44.3853613997423,2.4819140679050795,6.361435550928809,7.156650381166111,1.0,3.7590429660474602,8.168613305572858,16.63856444907119,1.2409570339525398,3.3614355509288094,0.12047851697626988,2.12047851697627,2.0,1.8795214830237301,2.12047851697627,3.12047851697627,80.0,3.0,1.0,2.87952148302373
1.479918583364327,0.5200814166356731,1.520081416635673,5.120488499814039,0.0,1.520081416635673,2.0,0.0,1077.9598371667287,1887.7138448885555,17230.43568491831,1040.1539996008446,20.479918583364327,1.520081416635673,45.36146549944212,1.0401628332713462,1.0,9.479918583364327,2.5602442499070195,3.520081416635673,1.520081416635673,13.520081416635673,0.4799185833643269,1.0401628332713462,0.0,2.520081416635673,2.520081416635673,4.4397557500929805,1.0,1.520081416635673,80.0,3.0,1.0,3.0
1.030661048325718,1.0,4.908016855022846,6.061322096651436,1.0,1.030661048325718,1.969338951674282,0.0,499.68129043188975,2297.2030972336356,3438.74318150875,476.41772457191576,30.61322096651436,1.0613220966514358,41.41040822298302,0.06132209665143584,8.754711613394257,3.969338951674282,3.969338951674282,2.938677903348564,3.0,22.724050565068538,0.0,0.06132209665143584,0.0,3.0,2.969338951674282,3.938677903348564,1.0,3.0,80.0,3.969338951674282,1.0,2.969338951674282
2.0,0.2244136119208402,1.4488272238416804,5.102345552316639,0.2244136119208402,1.0,1.7755863880791598,0.0,1184.349717991709,1524.6859940069871,22236.641261852947,339.11671688363333,31.44882722384168,1.8976544476833608,39.38592668610016,0.8976544476833608,1.8976544476833608,9.34648167152504,2.4488272238416804,1.4488272238416804,2.570895283445881,12.22441361192084,0.0,0.8976544476833608,0.2244136119208402,3.3267591642374796,2.2244136119208404,2.7755863880791596,1.0,3.0,80.0,3.0,1.0,3.0
1.0,1.0,1.185297214290748,6.0,1.0,1.0,1.0,0.0,1086.0755527508986,2060.2980999112115,15357.164157161018,363.54080116129944,26.787513160735678,2.907351392854626,56.11983823211895,1.907351392854626,6.138972910718061,2.694864553590305,1.092648607145374,1.092648607145374,6.0,14.092648607145374,0.953675696427313,1.907351392854626,1.0,3.0,2.9536756964273128,2.092648607145374,1.0,2.092648607145374,80.0,3.0,1.0,3.0
2.0,0.0,2.4176802669479445,6.329278932208221,1.0,1.5823197330520553,2.0,0.0,1792.1127277414903,3319.721529498147,4744.514113452877,350.78344880928216,27.682884271167115,4.759122402531502,42.27736720759451,3.3414421355835575,1.0,8.253040800843834,1.5823197330520553,2.8353605338958894,4.759122402531502,13.835360533895889,0.5823197330520553,1.253040800843834,0.0,2.1646394661041106,3.0,3.4176802669479445,1.4176802669479447,2.0,80.0,3.0,1.0,2.2530408008438343
2.0,1.0,2.6775822966935863,1.8925274322311956,1.0,0.8925274322311955,0.8925274322311955,0.0,304.3652669883895,2396.987457899924,22310.101379085438,812.3551645933871,33.429890271075216,4.785054864462391,58.537362838844025,3.785054864462391,4.892527432231195,13.140219457849565,3.6775822966935863,3.0,7.892527432231195,13.967253109919241,0.0,3.785054864462391,0.8925274322311955,1.214945135537609,3.0,2.1074725677688044,1.0,3.1074725677688044,80.0,3.1074725677688044,1.0,3.1074725677688044
2.0,0.7124554977194385,3.849821990877754,4.849821990877754,0.0,1.0,2.0,0.0,511.2206541990183,2681.7288271961283,8473.47472784548,970.4946597263327,31.725267013683368,8.450534027366738,75.06049739737473,6.875445022805615,3.849821990877754,6.7380785296473,1.0,3.7124554977194384,10.875445022805614,12.437722511402807,4.313167534208422,5.162989525086177,0.0,3.0,3.2875445022805616,3.849821990877754,1.0,3.0,80.0,3.0,1.0,3.2875445022805616
1.0865927482790316,0.4567036258604842,2.8268145034419367,3.8268145034419367,1.0,1.0,1.0,0.0,1594.2344739921969,2336.8813005776733,14573.548942195159,949.6145160275355,39.432963741395156,3.9134072517209684,87.17318549655806,1.0865927482790316,2.6298891224185477,8.937147136186294,1.0,2.3701108775814523,7.716481870697579,17.023739884465325,1.9134072517209684,2.0,0.4567036258604842,3.5432963741395156,2.0865927482790316,3.0865927482790316,1.0,2.5432963741395156,80.0,3.4567036258604844,1.0,3.4567036258604844
2.0,1.0,2.958099861464539,5.916199722929078,0.9790499307322695,1.0,1.958099861464539,0.0,719.18466012439,1031.3118237701328,26991.038973678264,1335.644812861195,20.314251039015957,1.0,32.77515256290603,0.9790499307322695,1.0,9.832399445858156,2.958099861464539,3.9371497921968084,1.0,11.02095006926773,0.9790499307322695,0.0,0.020950069267730465,3.0,3.0,4.937149792196808,1.0,4.0,80.0,3.0,1.0,1.041900138535461
2.0,1.0,1.2348465408412763,3.8813085952963116,0.5883844863862412,0.8232310272275176,0.0,0.0,447.06263688729797,2372.244478397203,23596.136445284665,615.1871706559884,33.70707589108993,3.0,56.82576729579362,2.0,4.823231027227518,3.941922431931206,1.8232310272275176,2.588384486386241,6.176768972772482,20.765153459158725,0.0,2.0,1.2348465408412763,3.0,2.588384486386241,3.0,1.0,3.588384486386241,80.0,3.588384486386241,1.0,3.588384486386241
2.0,1.0,1.5316240936959056,4.573789551957113,0.48945863543469814,1.0210827291306037,0.0,0.0,522.5430611633253,2444.1635720389745,23583.67178806477,569.0877241125693,32.91566908347758,3.0,55.341879531520476,2.0,5.021082729130604,3.4472931771734907,2.0210827291306037,2.489458635434698,5.978917270869396,20.468375906304093,0.0,2.0,1.5316240936959056,3.0,2.489458635434698,3.0,1.0,3.489458635434698,80.0,3.489458635434698,1.0,3.489458635434698
2.0,1.0,2.0,7.0,1.0,2.0,1.2436778752812323,0.0,469.82531334940785,6245.489812844759,6680.206228158084,666.379203230462,36.58850974606275,6.487355750562465,63.126442494375354,0.9747115011249288,1.7563221247187677,17.61379824493782,3.2436778752812323,3.2436778752812323,8.0,12.0,2.462067251687393,4.731033625843697,1.5126442494375356,3.0,2.0,4.537932748312607,2.0,1.2436778752812323,80.0,3.0,1.0,2.4873557505624646
2.0,0.41136099970801343,3.7659170008759597,5.23408299912404,0.41136099970801343,1.4113609997080134,1.4113609997080134,0.0,1467.5143060741646,9726.786925313885,15694.531736235871,480.30081208993187,47.652307003795826,21.481892008175624,69.36141900613171,5.297751002627879,0.8227219994160269,11.46130299328431,3.177278000583973,3.4113609997080134,23.715975007299665,14.354556001167946,1.0,5.76591700087596,0.5886390002919866,3.0,2.0,3.177278000583973,3.0,2.4113609997080134,80.0,3.0,1.0,4.588639000291987
1.246759880407823,0.0,1.4935197608156463,4.74027964122347,1.0,1.246759880407823,1.753240119592177,0.0,206.6371066056762,10588.310029898044,25313.355040829978,1124.0902125571786,46.31156227225136,6.467598804078231,47.81804251143571,4.233799402039116,1.753240119592177,7.012960478368708,4.0,1.7402796412234696,17.012960478368708,14.012960478368708,2.2208389236704082,3.480559282446939,0.0,2.753240119592177,1.0,2.0,3.0,3.753240119592177,80.0,3.0,1.0,4.0
1.2358342241056355,0.7641657758943645,3.0,2.943336896422542,1.0,1.0,2.0,0.0,1148.9745301334553,3122.0031444896053,17022.526759306988,455.9952832655921,26.358342241056356,0.9433368964225419,87.58499465536619,0.7075026723169064,2.0,8.292497327683094,1.0,2.0,4.943336896422542,11.0,0.23583422410563548,0.47166844821127096,0.0,2.2358342241056355,3.0,2.0,1.0,3.0,80.0,3.0,1.0,2.528331551788729
1.6204999002799876,1.0,1.6204999002799876,7.240999800559975,1.0,1.6204999002799876,1.3795000997200124,0.0,295.57256531660806,2935.3675663138083,3564.842935580872,947.5565206420425,43.54849830475979,5.6565006980400865,79.92799840447981,3.8975004986000616,1.0,3.0,2.240999800559975,1.0,5.6565006980400865,12.861499700839964,3.4155008974801104,4.277000598320074,0.0,3.0,2.3795000997200124,2.3795000997200124,1.0,2.240999800559975,80.0,3.0,1.0,2.3795000997200124
1.6396222429637417,0.6396222429637416,4.360377757036258,6.0,1.0,1.0,2.0,0.0,682.6980056002102,2835.9171469270836,5702.519415924855,544.2981323377404,30.47735570074619,8.558488971854967,66.60377757036258,6.558488971854967,0.6396222429637416,1.7207555140725168,2.9188667288912247,3.6396222429637417,8.918866728891224,16.243399813326327,4.477355700746191,7.198111214818708,0.0,2.3603777570362583,3.0,2.0,1.0,3.0,80.0,3.3603777570362583,1.0,2.9188667288912247
1.0,0.948540301128841,4.794161204515364,6.102919397742318,0.948540301128841,1.051459698871159,1.051459698871159,0.0,1749.5037023838058,2381.526444616891,15616.177649259947,799.7956421580377,42.38248361354609,1.0,38.61751638645391,0.0,8.588322409030727,16.176644818061455,3.0,2.948540301128841,5.742701505644205,15.794161204515364,0.0,0.0,0.948540301128841,3.0,1.948540301128841,3.948540301128841,1.0,3.897080602257682,80.0,3.0,1.0,3.051459698871159
2.0,1.0,4.334828501889332,7.0,1.0,2.0,2.0,0.0,1160.3088824953672,10493.950123909726,10098.859632665044,996.2447687567678,39.434476654071126,10.438962159739118,85.77827616729644,7.221723832703557,1.3303429962213373,5.9955144943320064,1.4434476654071124,3.3348285018893313,12.325857490553343,20.89138083648222,3.7782761672964438,7.0,0.0,2.7782761672964438,3.2217238327035562,2.0,3.2217238327035562,1.4434476654071124,80.0,3.7782761672964438,1.0,3.2217238327035562
2.0,1.0,4.393381079160024,5.393381079160024,0.15165473020999398,1.0,2.0,0.0,302.1562608271398,2819.7255255153236,8709.929551163144,930.6891821971029,30.30330946041999,4.696690539580012,84.05697701454015,3.696690539580012,4.24172634895003,2.696690539580012,1.303309460419988,4.0,7.393381079160024,11.454964190629982,0.15165473020999398,2.0,0.0,2.696690539580012,2.848345269790006,4.5450358093700185,1.0,3.151654730209994,80.0,3.0,1.0,3.0
2.0,0.0,3.0191601831274495,4.452099542181376,0.5095800915637249,1.4904199084362753,0.9808398168725503,0.0,1118.6971075473334,5085.094993119373,8657.874870659565,1009.1789748066278,39.432939359053925,2.4712597253088253,82.9616796337451,1.4712597253088253,7.490419908436275,12.05748054938235,3.0,1.0,8.01916018312745,13.509580091563725,0.49041990843627514,1.4712597253088253,0.5095800915637249,2.0,2.0191601831274495,2.5095800915637247,2.0,2.0,80.0,3.0,1.0,3.0
0.18534858697938283,0.18534858697938283,1.3706971739587657,6.0,0.8146514130206172,1.0,0.18534858697938283,0.0,1142.9038115134633,2155.0052840276603,20405.135895122527,902.4783768473917,38.21977119530926,2.29744010885568,93.70255989114432,1.29744010885568,5.0732570651030855,5.0,1.3706971739587657,1.3706971739587657,5.556045760938148,16.443954239061853,0.18534858697938283,1.29744010885568,1.0,1.3706971739587657,2.0,2.0,1.0,1.0,80.0,3.0,1.0,2.0
1.0041847070403649,0.995815292959635,0.012554121121095108,0.995815292959635,0.0,0.004184707040364999,0.004184707040364999,0.0,595.1513743666894,9945.714859990667,11530.108367435108,984.9577179816547,34.05021648448438,3.02510824224219,43.096248261928395,2.020923535201825,8.979076464798176,22.99163058591927,1.0041847070403649,2.0083694140807298,11.00836941408073,15.029292949282555,0.012554121121095108,2.020923535201825,2.9916305859192702,3.004184707040365,3.0,2.0,2.995815292959635,3.004184707040365,80.0,3.004184707040365,1.0,2.995815292959635
2.0,1.0,0.1293557610386996,1.1293557610386995,1.0,0.1293557610386996,0.1293557610386996,0.0,1710.3754988470232,2240.0528713975946,3194.2544591791457,465.51469460755874,28.223865433767802,1.7412884779226008,56.9054903272709,0.0,3.611932716883901,12.094509672729103,1.0,1.2587115220773992,3.611932716883901,15.776134566232198,1.7412884779226008,1.7412884779226008,2.8706442389613005,3.0,2.258711522077399,2.8706442389613005,1.0,3.8706442389613005,80.0,3.1293557610386995,1.0,3.0
2.0,1.0,4.471457319354266,4.114170722582939,1.0,1.0,1.5285426806457347,0.0,933.6950861094905,3159.814605951037,4923.182693748732,853.2484649931516,29.228341445165878,8.585628041937204,48.38482310001777,7.0570853612914695,1.0,2.4143719580627963,4.0,4.0,8.585628041937204,13.942914638708531,6.0570853612914695,8.057085361291469,0.4714573193542654,2.9429146387085305,3.0,2.4714573193542653,1.0,2.5285426806457347,80.0,3.0,1.0,2.5856280419372037
2.0,1.0,1.9319069007578933,6.659534503789467,1.0,1.9319069007578933,2.0,0.0,396.2334830530525,5685.14067779006,8526.332364250402,920.3795018296836,26.40855859545264,7.659534503789467,48.95330338938949,3.8638138015157866,0.9319069007578934,3.7957207022736803,3.9319069007578933,4.0,7.727627603031573,12.136186198484213,6.591441404547361,6.659534503789467,0.0,2.8638138015157866,2.0,0.1361861984842132,1.9319069007578933,2.1361861984842134,80.0,3.0,1.0,3.9319069007578933
2.0,0.05614914264918047,4.831552572052459,4.168447427947541,0.05614914264918047,1.0561491426491805,1.0561491426491805,0.0,1557.7381177671082,10108.63967165213,14764.942306312905,589.7060640640525,52.27006114556065,31.42782400582295,76.82086800436721,8.494657716157375,0.11229828529836094,3.291430280931152,3.887701714701639,3.0561491426491805,32.59627143377049,15.775403429403278,1.0,6.831552572052459,0.9438508573508195,3.0,2.0,3.887701714701639,3.0,2.0561491426491805,80.0,3.0,1.0,4.943850857350819
1.9649249408484395,1.0,2.929849881696879,5.824624704242198,0.9649249408484396,0.9649249408484396,0.9649249408484396,0.0,108.16888064050829,3365.3064367289403,21813.16238598526,321.78810638836853,35.649249408484394,1.2104503549093621,78.26342375781724,0.0,0.0,9.280600473212484,3.0,3.929849881696879,2.210450354909362,16.789549645090638,0.035075059151560395,0.2455254140609231,1.0,2.0,2.0350750591515605,0.07015011830312079,1.0,1.0350750591515605,80.0,3.0,1.0,3.0350750591515605
1.2806109379960264,0.7193890620039736,3.561221875992053,6.035723434027815,0.28061093799602643,1.4387781240079471,2.0,0.0,1327.113627600204,1848.2078833060464,18424.770385945933,528.5663984102185,18.280610937996027,0.28061093799602643,64.94900311607152,0.0,1.0,2.7193890620039736,4.0,1.7193890620039736,7.474501558035762,12.0,0.0,0.0,0.0,4.0,2.7193890620039736,2.2806109379960264,1.0,3.0,80.0,3.0,1.0,2.0
1.650007156369831,0.6500071563698311,2.3999713745206757,3.3999713745206757,0.3499928436301689,1.0,1.349992843630169,0.0,708.9021898491683,2593.044396562422,6651.550765731572,724.5016459650611,27.950021469109494,2.7499642181508444,48.94973521431625,1.3999713745206757,0.6500071563698311,1.6999856872603378,1.0,2.3499928436301687,3.0999570617810135,14.84992127993186,0.0,1.3999713745206757,0.6500071563698311,3.0,2.3499928436301687,1.349992843630169,1.0,3.6500071563698313,80.0,3.3499928436301687,1.0,1.650007156369831
1.0,1.0,1.7456175988823757,8.0,1.0,2.0,2.0,0.0,781.6380023365144,1684.6693751506054,8054.166734378765,1126.1516424098395,19.78067680782337,0.25438240111762433,70.0175296044705,0.0,1.0,9.833265621234862,2.5087648022352487,2.254382401117624,7.710558389941381,14.0,0.25438240111762433,0.0,0.0,3.0,2.4912351977647513,3.254382401117624,1.0,4.0,80.0,3.0,1.0,2.4912351977647513
1.2653033245370473,1.0,1.2653033245370473,7.0,0.2653033245370474,2.0,2.0,0.0,683.1235233777738,6246.04240833842,9837.842019949518,780.285067968058,41.428630184722,5.795909973611142,69.30620358842563,3.2653033245370473,3.2040900263888576,20.89802353564791,3.2653033245370473,2.5306066490740946,8.0,12.0,2.5918199472222847,4.795909973611142,0.0,3.0,3.4693933509259054,1.4693933509259052,2.0,3.4693933509259054,80.0,3.0,1.0,2.5306066490740946
1.8727059745799253,1.0,4.618117923739776,2.7637641525204484,0.0,1.1272940254200747,0.25458805084014946,0.0,1270.7407263567434,3209.669270173204,17274.816477966393,801.2901210594572,27.854353771219326,6.363529872899626,40.90941038130112,6.363529872899626,2.7454119491598505,7.25458805084015,3.127294025420075,2.2545880508401495,8.981647796639402,13.127294025420074,6.108941822059477,6.363529872899626,1.7454119491598505,3.0,3.0,2.127294025420075,1.0,1.1272940254200747,80.0,3.0,1.0,3.0
1.525808953076723,0.0,1.525808953076723,7.051617906153446,0.5258089530767229,1.525808953076723,2.0,0.0,1664.7715755976437,3345.238420927204,4372.107479714533,443.21879451081406,25.74191046923277,3.8451462815396624,31.948382093846554,3.3193373284629395,1.0,5.103235812306892,2.474191046923277,2.948382093846554,3.8451462815396624,12.525808953076723,3.8451462815396624,0.9483820938465541,0.0,2.051617906153446,3.0,2.525808953076723,1.0,1.525808953076723,80.0,3.0,1.0,1.9483820938465541
2.0,1.0,2.716365448597045,3.283634551402955,1.0,1.0,1.1418172757014775,0.0,792.3890564766562,19772.066009994993,21845.97041175014,662.7422159670514,55.42545182710443,8.687249168238415,71.33458804203056,4.56726910280591,5.283634551402955,2.0,1.1418172757014775,4.0,26.26907641122364,12.858182724298523,2.70180730841773,3.8436245841192074,0.8581827242985225,3.0,3.0,2.0,5.0,4.0,80.0,3.0,1.0,3.1418172757014773
1.3167306665534562,0.0,3.733077333786175,6.633461333106912,1.0,1.3167306665534562,2.0,0.0,357.01908805468065,3198.6028532988043,6709.959189287596,778.6578185938724,29.16730666553456,5.683269333446543,75.8505759989811,3.683269333446544,2.217114665874194,4.900383999320738,1.0,3.0,7.950191999660369,22.316730666553457,0.0,3.683269333446544,0.0,3.0,2.683269333446544,2.6334613331069123,1.0,2.683269333446544,80.0,4.0,1.0,1.950191999660369
1.0,1.0,1.7465870480817902,3.4931740961635804,0.3732935240408951,1.0,1.2534129519182098,0.0,366.5755172851505,2863.6599814851706,20000.630124515843,894.1441984905355,28.21245752889969,1.373293524040895,62.64035828363194,0.7465870480817902,2.8664676202044754,10.852815812531636,3.626706475959105,3.626706475959105,3.239761144245371,15.76023885575463,1.373293524040895,0.7465870480817902,0.0,3.0,2.74658704808179,3.8801194278773146,1.0,2.74658704808179,80.0,3.0,1.0,3.0
