empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
4915,0.74,0.53,5,141,2,0,0,low,0
2527,0.62,0.49,4,218,4,0,0,medium,0
242,0.37,0.46,2,156,3,0,0,low,1
4562,0.99,0.58,4,138,3,0,0,low,0
799,0.11,0.93,6,253,4,1,0,low,1
1072,0.9,0.95,5,275,3,0,0,low,1
2351,0.83,0.52,3,167,2,1,0,low,0
2665,0.85,0.9,5,202,3,0,0,low,0
1707,0.41,0.54,2,133,3,0,0,medium,1
1781,0.76,0.84,5,227,5,1,0,medium,1
3979,0.78,0.95,4,184,3,0,0,low,0
2111,0.93,0.75,5,143,3,0,0,low,0
2905,0.69,0.53,3,142,3,0,0,low,0
1375,0.78,0.81,4,253,5,0,0,low,1
2206,0.7,0.69,3,102,4,1,0,medium,0
783,0.72,1.0,4,245,5,0,0,low,1
2844,0.5,0.95,5,137,3,0,0,medium,0
2328,0.38,0.64,3,111,3,0,0,medium,0
1681,0.09,0.96,7,274,5,0,0,low,1
4647,0.8,0.94,4,141,3,1,0,medium,0
887,0.41,0.51,2,127,3,0,0,medium,1
4901,0.83,0.87,5,233,3,0,0,low,0
4500,0.94,0.8,5,111,4,0,1,medium,0
257,0.11,0.81,6,266,4,1,0,medium,1
3945,0.78,0.91,5,150,4,0,0,low,0
4005,0.5,0.71,5,210,5,0,0,medium,0
3386,0.79,0.55,3,147,3,0,0,medium,0
855,0.79,0.9,5,263,5,0,0,medium,1
4770,0.13,0.95,5,149,2,0,0,low,0
748,0.43,0.51,2,130,3,0,0,low,1
353,0.91,0.91,4,262,6,0,0,low,1
2408,0.69,0.63,4,217,3,0,0,medium,0
955,0.4,0.46,2,131,3,0,0,low,1
1030,0.1,0.82,6,272,4,0,0,low,1
515,0.83,0.96,5,275,5,0,0,low,1
97,0.1,0.77,6,265,4,0,0,low,1
4188,0.24,0.74,5,282,3,0,0,medium,0
4324,0.13,0.76,5,217,3,0,0,low,0
1296,0.38,0.5,2,139,3,0,0,low,1
4979,0.97,0.75,5,270,3,1,0,medium,0
647,0.51,0.83,5,249,4,0,0,medium,1
952,0.36,0.52,2,157,3,0,0,low,1
3551,0.85,0.78,5,263,2,1,0,low,0
4967,0.74,0.58,4,233,4,0,0,medium,0
1910,0.14,0.75,4,277,5,1,0,medium,1
1374,0.37,0.53,2,147,3,0,0,low,1
2814,0.9,0.98,4,257,3,0,0,low,0
3457,0.24,0.87,5,268,5,0,0,medium,0
847,0.1,0.84,6,253,4,0,0,medium,1
319,0.11,0.94,6,276,4,0,0,low,1
4846,0.54,0.52,5,155,3,0,0,low,0
3332,0.84,0.94,4,270,3,1,0,low,0
2998,0.72,0.47,5,168,6,0,0,high,0
4220,0.87,0.82,4,251,3,0,0,high,0
1044,0.77,1.0,4,249,6,0,0,medium,1
2645,0.68,0.51,3,259,3,0,0,medium,0
2441,0.8,0.75,3,181,3,0,0,medium,0
769,0.1,0.84,6,293,5,0,0,medium,1
4247,0.74,0.92,5,255,3,0,0,low,0
566,0.79,0.58,3,294,4,0,0,low,1
3744,0.69,0.94,4,235,3,0,0,medium,0
62,0.11,0.93,7,308,4,0,0,medium,1
41,0.87,0.88,5,269,5,0,0,low,1
3508,0.79,0.67,3,264,2,0,0,medium,0
637,0.44,0.53,2,140,3,0,0,low,1
3903,0.2,0.49,5,199,5,0,0,low,0
4497,0.86,0.88,4,220,2,0,0,low,0
3877,0.54,0.53,4,183,3,0,0,low,0
3533,0.58,0.61,4,210,3,0,0,medium,0
563,0.4,0.57,2,160,3,0,0,low,1
2279,0.78,0.99,3,151,3,1,0,low,0
1934,0.43,0.46,2,157,3,0,0,medium,1
3768,0.92,0.85,3,155,2,0,0,medium,0
1634,0.36,0.46,2,130,3,0,0,low,1
3534,0.66,0.48,4,229,4,0,0,medium,0
3388,0.89,0.7,4,235,2,1,0,high,0
4125,0.61,0.97,3,199,3,1,0,high,0
993,0.45,0.57,2,151,3,0,0,low,1
1868,0.44,0.48,2,158,3,0,0,low,1
2094,0.58,0.9,3,212,3,0,0,medium,0
2588,0.53,0.65,2,189,2,1,0,low,0
4851,0.65,0.97,4,145,2,0,0,medium,0
2948,0.8,0.58,4,172,3,0,0,medium,0
1352,0.11,0.77,6,274,4,0,0,medium,1
155,0.39,0.48,2,160,3,0,0,low,1
2825,0.2,0.89,6,244,3,0,0,low,0
4391,0.93,0.76,4,207,2,0,0,medium,0
4454,0.41,0.86,6,215,5,0,0,low,0
1104,0.38,0.52,2,156,3,0,0,low,1
4509,0.87,0.56,4,121,2,0,1,medium,0
4331,0.67,0.6,4,210,3,0,0,low,0
1536,0.39,0.52,2,148,3,1,0,low,1
1893,0.44,0.52,2,141,3,0,0,low,1
3107,0.45,0.39,2,167,3,0,0,medium,0
1126,0.39,0.57,2,158,3,0,0,high,1
1168,0.43,0.5,2,127,3,1,0,medium,1
29,0.41,0.46,2,128,3,0,0,low,1
975,0.1,0.81,6,304,4,0,0,medium,1
2953,0.96,0.62,4,217,2,0,0,medium,0
37,0.38,0.46,2,137,3,0,0,low,1
317,0.43,0.47,2,135,3,0,0,low,1
2898,0.97,0.58,5,156,2,1,0,low,0
3,0.11,0.88,7,272,4,0,0,medium,1
2727,0.16,0.71,6,227,5,0,0,medium,0
1919,0.39,0.53,2,146,3,0,0,low,1
3310,0.41,0.87,6,262,6,0,0,high,0
2743,0.34,0.87,6,175,4,0,0,low,0
2385,0.5,0.81,3,148,2,0,0,low,0
2876,0.69,0.82,4,208,2,0,0,medium,0
3804,0.69,0.93,3,233,3,0,0,medium,0
1309,0.09,0.94,6,266,4,0,0,medium,1
3560,0.15,0.52,4,265,6,0,0,low,0
55,0.1,0.92,7,307,4,0,0,low,1
1128,0.1,0.85,7,261,4,0,0,medium,1
4081,0.51,0.55,4,267,3,0,0,medium,0
3558,0.82,0.71,4,164,4,0,0,low,0
4047,0.71,0.96,4,144,4,0,0,medium,0
4180,0.95,0.58,3,163,3,0,0,medium,0
2750,0.91,0.59,5,162,2,0,0,low,0
150,0.39,0.5,2,147,3,0,0,low,1
3678,0.83,0.94,5,156,3,1,0,low,0
4654,0.89,0.89,3,138,2,0,0,medium,0
3742,0.66,0.4,2,155,5,1,0,medium,0
754,0.43,0.52,2,150,3,0,0,low,1
328,0.88,0.99,5,262,6,0,0,low,1
4954,0.92,0.53,3,238,2,0,0,low,0
3097,0.71,0.66,3,238,2,0,0,low,0
2794,0.96,0.42,6,101,4,0,0,medium,0
3281,0.84,0.51,4,259,3,0,0,medium,0
4855,0.79,0.69,4,209,2,0,0,medium,0
4664,0.63,0.56,5,286,4,0,0,medium,0
4123,0.86,1.0,3,192,3,0,0,high,0
1736,0.38,0.46,2,160,3,0,0,low,1
1898,0.1,0.94,7,264,4,0,0,medium,1
986,0.11,0.55,2,137,3,1,0,low,1
